,Network,Date,Time,Program,Length,Rating,Minute_In_Commercial,Total_Loss_perc
265,DKN,2015-10-19,10:25 PM,BLACK_S_BOT,60,2.047836278429429,0,1.90033980761594
266,DKN,2015-10-19,10:26 PM,BLACK_S_BOT,60,2.0504074465494257,0,1.9410173036348777
267,DKN,2015-10-19,10:27 PM,BLACK_S_BOT,60,2.0388623282904197,0,1.0486038823069743
268,DKN,2015-10-19,10:28 PM,BLACK_S_BOT,60,2.0548828843666755,0,2.8250676865157915
269,DKN,2015-10-19,10:29 PM,BLACK_S_BOT,60,2.009587967401619,0,1.10055606481973
270,DKN,2015-10-19,10:30 PM,BLACK_S_BOT,60,2.001009615006092,0,1.044890730288591
271,DKN,2015-10-19,10:31 PM,BLACK_S_BOT,60,2.0061143331282203,1,10.147375243514967
272,DKN,2015-10-19,10:32 PM,BLACK_S_BOT,60,1.809740577852187,1,3.5879056767617454
273,DKN,2015-10-19,10:33 PM,BLACK_S_BOT,60,1.7741263861558567,0,2.0552972028431413
274,DKN,2015-10-19,10:34 PM,BLACK_S_BOT,60,1.8158553603060743,0,1.2271048584157591
275,DKN,2015-10-19,10:35 PM,BLACK_S_BOT,60,1.8912731553346136,1,2.111057943698141
276,DKN,2015-10-19,10:36 PM,BLACK_S_BOT,60,1.9594310145375884,0,2.0231629317524362
277,DKN,2015-10-19,10:37 PM,BLACK_S_BOT,60,1.970271494469624,0,2.0688545747816387
278,DKN,2015-10-19,10:38 PM,BLACK_S_BOT,60,1.9592666773245264,0,1.3154275345646695
279,DKN,2015-10-19,10:39 PM,BLACK_S_BOT,60,1.9540255512934093,0,1.0189348306884292
280,DKN,2015-10-19,10:40 PM,BLACK_S_BOT,60,1.9551551917734604,0,0.5618146318758153
281,DKN,2015-10-19,10:41 PM,BLACK_S_BOT,60,1.970167600191056,0,0.3160566270788649
282,DKN,2015-10-19,10:42 PM,BLACK_S_BOT,60,1.9881465217232663,1,8.995585824343454
283,DKN,2015-10-19,10:43 PM,BLACK_S_BOT,60,1.8291490072969607,1,1.6930343797862246
284,DKN,2015-10-19,10:44 PM,BLACK_S_BOT,60,1.8432212950924798,1,1.7917692739360402
285,DKN,2015-10-19,10:45 PM,BLACK_S_BOT,60,1.8797733207905802,1,2.182612996351902
286,DKN,2015-10-19,10:46 PM,BLACK_S_BOT,60,1.9019567422912096,0,0.8551495543168492
287,DKN,2015-10-19,10:47 PM,BLACK_S_BOT,60,1.9814337594778728,0,1.130691459848063
288,DKN,2015-10-19,10:48 PM,BLACK_S_BOT,60,1.988802221116876,0,0.7963887039825053
289,DKN,2015-10-19,10:49 PM,BLACK_S_BOT,60,1.99605740426554,1,8.30939927489112
290,DKN,2015-10-19,10:50 PM,BLACK_S_BOT,60,1.841425193855696,1,2.4911304659825046
291,DKN,2015-10-19,10:51 PM,BLACK_S_BOT,60,1.8487216889179223,1,0.5969930184347729
292,DKN,2015-10-19,10:52 PM,BLACK_S_BOT,60,1.9296956651021493,1,0.917920892686664
293,DKN,2015-10-19,10:53 PM,BLACK_S_BOT,60,1.96401133286432,0,1.1789164606527505
294,DKN,2015-10-19,10:54 PM,BLACK_S_BOT,60,1.9848245250360668,0,1.5505112727983756
295,DKN,2015-10-19,10:55 PM,BLACK_S_BOT,60,1.9747136250647783,0,1.1296853094172448
296,DKN,2015-10-19,10:56 PM,BLACK_S_BOT,60,1.9803224428558748,0,1.2319039901944564
297,DKN,2015-10-19,10:57 PM,BLACK_S_BOT,60,1.9897689191723904,0,0.4852129623500311
298,DKN,2015-10-19,10:58 PM,BLACK_S_BOT,60,2.0617282642391133,1,2.6722865188346225
299,DKN,2015-10-19,10:59 PM,BLACK_S_BOT,60,2.1303556294830925,1,0.0
300,DKN,2015-10-26,10:00 PM,BLACK_S_BOT,60,2.894850764156608,0,20.69465214730464
301,DKN,2015-10-26,10:01 PM,BLACK_S_BOT,60,2.4364435714672914,0,9.125995296553306
302,DKN,2015-10-26,10:02 PM,BLACK_S_BOT,60,2.3518432930690043,0,6.091202606675515
303,DKN,2015-10-26,10:03 PM,BLACK_S_BOT,60,2.26886528756838,0,6.442467548951143
304,DKN,2015-10-26,10:04 PM,BLACK_S_BOT,60,2.1928861148337955,0,5.37939497756175
305,DKN,2015-10-26,10:05 PM,BLACK_S_BOT,60,2.1152575061231813,0,2.380695719011661
306,DKN,2015-10-26,10:06 PM,BLACK_S_BOT,60,2.1295657580890994,0,3.671732380155434
307,DKN,2015-10-26,10:07 PM,BLACK_S_BOT,60,2.097790967587218,0,3.6594062219492454
308,DKN,2015-10-26,10:08 PM,BLACK_S_BOT,60,2.0533009170719274,1,7.664981905169939
309,DKN,2015-10-26,10:09 PM,BLACK_S_BOT,60,1.906816130727432,1,2.7409727594785256
310,DKN,2015-10-26,10:10 PM,BLACK_S_BOT,60,1.9384021770034567,1,2.4947651311012904
311,DKN,2015-10-26,10:11 PM,BLACK_S_BOT,60,1.9711443594263287,1,2.8643788283366503
312,DKN,2015-10-26,10:12 PM,BLACK_S_BOT,60,2.0223549436265134,1,2.954476716248632
313,DKN,2015-10-26,10:13 PM,BLACK_S_BOT,60,1.9950215656243944,0,2.7666011778223654
314,DKN,2015-10-26,10:14 PM,BLACK_S_BOT,60,1.985290661325983,0,1.5706675508719832
315,DKN,2015-10-26,10:15 PM,BLACK_S_BOT,60,1.990612508760964,0,1.6182943730563355
316,DKN,2015-10-26,10:16 PM,BLACK_S_BOT,60,1.973682424724724,0,1.8149605311592918
317,DKN,2015-10-26,10:17 PM,BLACK_S_BOT,60,1.9730232820424525,0,1.9271758721127208
318,DKN,2015-10-26,10:18 PM,BLACK_S_BOT,60,1.956450666799801,0,1.6618962331335174
319,DKN,2015-10-26,10:19 PM,BLACK_S_BOT,60,1.9538304693132649,1,6.988510693554076
320,DKN,2015-10-26,10:20 PM,BLACK_S_BOT,60,1.8166617672368008,1,3.622694579409916
321,DKN,2015-10-26,10:21 PM,BLACK_S_BOT,60,1.7812146780068852,1,1.5034557265956807
322,DKN,2015-10-26,10:22 PM,BLACK_S_BOT,60,1.8009875294137014,1,1.5314153887649289
323,DKN,2015-10-26,10:23 PM,BLACK_S_BOT,60,1.9455817296188531,0,1.9560311519780045
324,DKN,2015-10-26,10:24 PM,BLACK_S_BOT,60,1.9407209324350332,0,1.3007967676470835
325,DKN,2015-10-26,10:25 PM,BLACK_S_BOT,60,1.9628581336610615,0,1.351015871115104
326,DKN,2015-10-26,10:26 PM,BLACK_S_BOT,60,1.959664077949548,0,1.5221948052046457
327,DKN,2015-10-26,10:27 PM,BLACK_S_BOT,60,1.9623377350168,0,1.7173296712219437
328,DKN,2015-10-26,10:28 PM,BLACK_S_BOT,60,1.9635436938613615,0,1.9586593866431583
329,DKN,2015-10-26,10:29 PM,BLACK_S_BOT,60,1.9468386213801268,0,1.6162740732817371
330,DKN,2015-10-26,10:30 PM,BLACK_S_BOT,60,1.9390703815441483,0,1.1490505038288563
331,DKN,2015-10-26,10:31 PM,BLACK_S_BOT,60,1.9353559424600983,0,1.7030919878310748
332,DKN,2015-10-26,10:32 PM,BLACK_S_BOT,60,1.9273688961134463,0,4.840524958689622
333,DKN,2015-10-26,10:33 PM,BLACK_S_BOT,60,1.8368899060359885,1,6.413777641566075
334,DKN,2015-10-26,10:34 PM,BLACK_S_BOT,60,1.7218147536033996,1,2.5062865897333744
335,DKN,2015-10-26,10:35 PM,BLACK_S_BOT,60,1.7605089109198528,0,1.7104885172193067
336,DKN,2015-10-26,10:36 PM,BLACK_S_BOT,60,1.7727228264349244,1,1.997466007333618
337,DKN,2015-10-26,10:37 PM,BLACK_S_BOT,60,1.8506928382926424,1,0.8550665038688671
338,DKN,2015-10-26,10:38 PM,BLACK_S_BOT,60,1.8879321366400488,0,1.4533980067294767
339,DKN,2015-10-26,10:39 PM,BLACK_S_BOT,60,1.8925119890086728,0,0.8595505366585431
340,DKN,2015-10-26,10:40 PM,BLACK_S_BOT,60,1.9114302572849653,0,1.0460212717331516
341,DKN,2015-10-26,10:41 PM,BLACK_S_BOT,60,1.91038096083891,0,2.9981180970871124
342,DKN,2015-10-26,10:42 PM,BLACK_S_BOT,60,1.8642749558077267,1,4.531853997832331
343,DKN,2015-10-26,10:43 PM,BLACK_S_BOT,60,1.8057917590971118,1,1.8157855298585281
344,DKN,2015-10-26,10:44 PM,BLACK_S_BOT,60,1.8232710601687456,1,1.6325380165213366
345,DKN,2015-10-26,10:45 PM,BLACK_S_BOT,60,1.8811141612919515,1,1.9114798625284941
346,DKN,2015-10-26,10:46 PM,BLACK_S_BOT,60,1.8911953645072244,0,1.4851640768019945
347,DKN,2015-10-26,10:47 PM,BLACK_S_BOT,60,1.8913776220016936,0,0.9497706136078252
348,DKN,2015-10-26,10:48 PM,BLACK_S_BOT,60,1.89404794539906,0,1.9179262666739936
349,DKN,2015-10-26,10:49 PM,BLACK_S_BOT,60,1.8864758979230665,0,3.1200495886022783
350,DKN,2015-10-26,10:50 PM,BLACK_S_BOT,60,1.8346973192827871,1,4.958511870520013
351,DKN,2015-10-26,10:51 PM,BLACK_S_BOT,60,1.7472854144373888,1,1.3104362666421392
352,DKN,2015-10-26,10:52 PM,BLACK_S_BOT,60,1.7728722453408476,1,1.2948349488025237
353,DKN,2015-10-26,10:53 PM,BLACK_S_BOT,60,1.8261163415512016,1,1.4606718064079989
354,DKN,2015-10-26,10:54 PM,BLACK_S_BOT,60,1.8374567308430927,0,1.1191827610025626
355,DKN,2015-10-26,10:55 PM,BLACK_S_BOT,60,1.860603429686356,0,0.9039226282523342
356,DKN,2015-10-26,10:56 PM,BLACK_S_BOT,60,1.8752236881009448,0,1.4178810020996016
357,DKN,2015-10-26,10:57 PM,BLACK_S_BOT,60,1.8850513746526405,0,1.6865929139975882
358,DKN,2015-10-26,10:58 PM,BLACK_S_BOT,60,1.9267719481036647,1,1.7425338847776388
359,DKN,2015-10-26,10:59 PM,BLACK_S_BOT,60,1.9831874008350248,1,0.0
360,DKN,2015-11-02,10:00 PM,BLACK_S_BOT,60,3.1926337569752063,1,19.081198248136857
361,DKN,2015-11-02,10:01 PM,BLACK_S_BOT,60,2.7972909127137298,0,9.076630152254763
362,DKN,2015-11-02,10:02 PM,BLACK_S_BOT,60,2.721971215335257,0,5.250082274583723
363,DKN,2015-11-02,10:03 PM,BLACK_S_BOT,60,2.6468801244765285,0,3.969091166190069
364,DKN,2015-11-02,10:04 PM,BLACK_S_BOT,60,2.6281730682128024,0,2.6955885039945797
365,DKN,2015-11-02,10:05 PM,BLACK_S_BOT,60,2.6074622542967405,0,3.1324781179676338
366,DKN,2015-11-02,10:06 PM,BLACK_S_BOT,60,2.5828549416384483,0,3.347402188257821
367,DKN,2015-11-02,10:07 PM,BLACK_S_BOT,60,2.55051494168273,0,1.6540536408845594
368,DKN,2015-11-02,10:08 PM,BLACK_S_BOT,60,2.5738620813542195,0,7.980306283928571
369,DKN,2015-11-02,10:09 PM,BLACK_S_BOT,60,2.398463010513961,1,5.591894414498544
370,DKN,2015-11-02,10:10 PM,BLACK_S_BOT,60,2.300732117914498,1,2.4997842616421657
371,DKN,2015-11-02,10:11 PM,BLACK_S_BOT,60,2.357496938943196,1,3.3482421271686733
372,DKN,2015-11-02,10:12 PM,BLACK_S_BOT,60,2.3558202887794235,1,1.5768200787809412
373,DKN,2015-11-02,10:13 PM,BLACK_S_BOT,60,2.413124338825277,0,2.761482892867116
374,DKN,2015-11-02,10:14 PM,BLACK_S_BOT,60,2.4405004429100843,0,1.8753585249068865
375,DKN,2015-11-02,10:15 PM,BLACK_S_BOT,60,2.4277716590035068,0,1.3677222362759651
376,DKN,2015-11-02,10:16 PM,BLACK_S_BOT,60,2.4473684638127056,0,2.758681451256416
377,DKN,2015-11-02,10:17 PM,BLACK_S_BOT,60,2.422726922607421,0,1.9546170437356525
378,DKN,2015-11-02,10:18 PM,BLACK_S_BOT,60,2.395655540437968,0,1.921101161451144
379,DKN,2015-11-02,10:19 PM,BLACK_S_BOT,60,2.391449601487494,0,0.6600753165620499
380,DKN,2015-11-02,10:20 PM,BLACK_S_BOT,60,2.4223453187977846,1,7.831252792098867
381,DKN,2015-11-02,10:21 PM,BLACK_S_BOT,60,2.2847645270468258,1,5.1581528749677785
382,DKN,2015-11-02,10:22 PM,BLACK_S_BOT,60,2.2008856005691366,1,1.4617706894073457
383,DKN,2015-11-02,10:23 PM,BLACK_S_BOT,60,2.2851110805281705,1,1.7512862611225992
384,DKN,2015-11-02,10:24 PM,BLACK_S_BOT,60,2.3024691816715834,1,2.8167852503577184
385,DKN,2015-11-02,10:25 PM,BLACK_S_BOT,60,2.2978196736095216,0,1.840712445338732
386,DKN,2015-11-02,10:26 PM,BLACK_S_BOT,60,2.3124530475011302,0,1.2407362132360369
387,DKN,2015-11-02,10:27 PM,BLACK_S_BOT,60,2.3291334249073223,0,2.5350868814980765
388,DKN,2015-11-02,10:28 PM,BLACK_S_BOT,60,2.290090727538164,0,1.469911203386347
389,DKN,2015-11-02,10:29 PM,BLACK_S_BOT,60,2.2813443776915823,0,0.8936406984429232
390,DKN,2015-11-02,10:30 PM,BLACK_S_BOT,60,2.297140842517456,0,1.3287149425813374
391,DKN,2015-11-02,10:31 PM,BLACK_S_BOT,60,2.2926256092656074,1,10.46897375251732
392,DKN,2015-11-02,10:32 PM,BLACK_S_BOT,60,2.0854830348704865,1,3.8556202855096533
393,DKN,2015-11-02,10:33 PM,BLACK_S_BOT,60,2.054733582394578,0,2.8489354658052988
394,DKN,2015-11-02,10:34 PM,BLACK_S_BOT,60,2.1267573299204563,0,1.3901254507846064
395,DKN,2015-11-02,10:35 PM,BLACK_S_BOT,60,2.150517530473893,0,1.9505566717341327
396,DKN,2015-11-02,10:36 PM,BLACK_S_BOT,60,2.228537976051482,0,1.577340295520722
397,DKN,2015-11-02,10:37 PM,BLACK_S_BOT,60,2.23673849964032,0,0.9785101856382876
398,DKN,2015-11-02,10:38 PM,BLACK_S_BOT,60,2.266228698686311,0,2.4798531135155217
399,DKN,2015-11-02,10:39 PM,BLACK_S_BOT,60,2.23237315269578,0,3.698318636591052
400,DKN,2015-11-02,10:40 PM,BLACK_S_BOT,60,2.1775332223379933,1,7.328163032393597
401,DKN,2015-11-02,10:41 PM,BLACK_S_BOT,60,2.044045518928076,1,2.3015710010779817
402,DKN,2015-11-02,10:42 PM,BLACK_S_BOT,60,2.1072771830001025,1,2.2165153066725094
403,DKN,2015-11-02,10:43 PM,BLACK_S_BOT,60,2.141810109047367,1,1.0439899482516295
404,DKN,2015-11-02,10:44 PM,BLACK_S_BOT,60,2.2206180961792814,0,1.4788952102173694
405,DKN,2015-11-02,10:45 PM,BLACK_S_BOT,60,2.2238007621037643,0,1.742304677586548
406,DKN,2015-11-02,10:46 PM,BLACK_S_BOT,60,2.24685101847672,0,2.1805998648913216
407,DKN,2015-11-02,10:47 PM,BLACK_S_BOT,60,2.2195340277658824,0,1.3191196517450907
408,DKN,2015-11-02,10:48 PM,BLACK_S_BOT,60,2.2119284279373543,0,6.045739938860394
409,DKN,2015-11-02,10:49 PM,BLACK_S_BOT,60,2.110231570743765,1,4.04794350018225
410,DKN,2015-11-02,10:50 PM,BLACK_S_BOT,60,2.0949766733504207,1,3.459391659373176
411,DKN,2015-11-02,10:51 PM,BLACK_S_BOT,60,2.0722807579692533,1,2.1747485026456084
412,DKN,2015-11-02,10:52 PM,BLACK_S_BOT,60,2.123513193427004,0,1.5326034573753986
413,DKN,2015-11-02,10:53 PM,BLACK_S_BOT,60,2.166603629261607,0,1.0058468900306674
414,DKN,2015-11-02,10:54 PM,BLACK_S_BOT,60,2.197369921279342,0,1.19662572434994
415,DKN,2015-11-02,10:55 PM,BLACK_S_BOT,60,2.2134492242174657,0,1.0530716246819904
416,DKN,2015-11-02,10:56 PM,BLACK_S_BOT,60,2.245567028435336,0,1.8484491090444937
417,DKN,2015-11-02,10:57 PM,BLACK_S_BOT,60,2.275337937746877,0,0.8867791393236313
418,DKN,2015-11-02,10:58 PM,BLACK_S_BOT,60,2.3503657552600794,0,1.8224159276295604
419,DKN,2015-11-02,10:59 PM,BLACK_S_BOT,60,2.3833685553095725,0,0.0
420,DKN,2015-11-09,10:00 PM,BLACK_S_BOT,60,2.8395521807307267,0,17.71338181481345
421,DKN,2015-11-09,10:01 PM,BLACK_S_BOT,60,2.4812550827906987,0,7.699647682183166
422,DKN,2015-11-09,10:02 PM,BLACK_S_BOT,60,2.340873632102034,0,4.6632835052659685
423,DKN,2015-11-09,10:03 PM,BLACK_S_BOT,60,2.318015035008429,0,4.111343035714588
424,DKN,2015-11-09,10:04 PM,BLACK_S_BOT,60,2.273806455122981,0,2.1641957061947608
425,DKN,2015-11-09,10:05 PM,BLACK_S_BOT,60,2.2681019365701443,1,6.439712296008289
426,DKN,2015-11-09,10:06 PM,BLACK_S_BOT,60,2.1611741000914915,1,3.795590389513368
427,DKN,2015-11-09,10:07 PM,BLACK_S_BOT,60,2.1075421096921443,1,3.3991213569607233
428,DKN,2015-11-09,10:08 PM,BLACK_S_BOT,60,2.087917900956536,1,1.8837410801588643
429,DKN,2015-11-09,10:09 PM,BLACK_S_BOT,60,2.1088942506435195,1,2.623526340202366
430,DKN,2015-11-09,10:10 PM,BLACK_S_BOT,60,2.123803887072484,0,2.1265418504130134
431,DKN,2015-11-09,10:11 PM,BLACK_S_BOT,60,2.1261056969411003,0,2.3755468445488805
432,DKN,2015-11-09,10:12 PM,BLACK_S_BOT,60,2.1151307901363032,0,2.2606900615555108
433,DKN,2015-11-09,10:13 PM,BLACK_S_BOT,60,2.104176897554745,0,0.8257273118403168
434,DKN,2015-11-09,10:14 PM,BLACK_S_BOT,60,2.1367596911380224,0,1.7798677268336087
435,DKN,2015-11-09,10:15 PM,BLACK_S_BOT,60,2.108874089877011,0,2.4003274390790295
436,DKN,2015-11-09,10:16 PM,BLACK_S_BOT,60,2.083896973617107,0,1.6777532237312298
437,DKN,2015-11-09,10:17 PM,BLACK_S_BOT,60,2.06836453755415,0,1.7506848574697198
438,DKN,2015-11-09,10:18 PM,BLACK_S_BOT,60,2.063584889365361,0,2.337960386621417
439,DKN,2015-11-09,10:19 PM,BLACK_S_BOT,60,2.0256221963228485,1,5.947732869212454
440,DKN,2015-11-09,10:20 PM,BLACK_S_BOT,60,1.9216410127492711,1,2.915570395883888
441,DKN,2015-11-09,10:21 PM,BLACK_S_BOT,60,1.8944827685705363,1,1.5888458585656997
442,DKN,2015-11-09,10:22 PM,BLACK_S_BOT,60,1.9316515150775029,1,3.8925825396516434
443,DKN,2015-11-09,10:23 PM,BLACK_S_BOT,60,1.9390746314634129,0,2.1495465857525446
444,DKN,2015-11-09,10:24 PM,BLACK_S_BOT,60,1.9440994300457042,0,0.8196051277935886
445,DKN,2015-11-09,10:25 PM,BLACK_S_BOT,60,1.964978143948924,0,1.7940933613052312
446,DKN,2015-11-09,10:26 PM,BLACK_S_BOT,60,1.9529172051438373,0,1.886287389458388
447,DKN,2015-11-09,10:27 PM,BLACK_S_BOT,60,1.934501867462454,1,5.681302788180988
448,DKN,2015-11-09,10:28 PM,BLACK_S_BOT,60,1.8271417077165548,1,4.886445631450533
449,DKN,2015-11-09,10:29 PM,BLACK_S_BOT,60,1.7771616291782553,0,2.3644422786600585
450,DKN,2015-11-09,10:30 PM,BLACK_S_BOT,60,1.7809648894903516,0,3.4113404379384025
451,DKN,2015-11-09,10:31 PM,BLACK_S_BOT,60,1.7715949261941215,1,1.6911553170118856
452,DKN,2015-11-09,10:32 PM,BLACK_S_BOT,60,1.8210235920298825,0,1.3826366177965477
453,DKN,2015-11-09,10:33 PM,BLACK_S_BOT,60,1.8602214513183208,0,2.465766069397595
454,DKN,2015-11-09,10:34 PM,BLACK_S_BOT,60,1.8490035357394743,0,0.8037280909455538
455,DKN,2015-11-09,10:35 PM,BLACK_S_BOT,60,1.8609597863905247,0,0.7257889323117099
456,DKN,2015-11-09,10:36 PM,BLACK_S_BOT,60,1.8812379210094736,0,1.149780572734972
457,DKN,2015-11-09,10:37 PM,BLACK_S_BOT,60,1.8665231722694444,0,1.3399559632551057
458,DKN,2015-11-09,10:38 PM,BLACK_S_BOT,60,1.846879958331412,0,0.9633693277858342
459,DKN,2015-11-09,10:39 PM,BLACK_S_BOT,60,1.8588515096794964,1,6.068127158831397
460,DKN,2015-11-09,10:40 PM,BLACK_S_BOT,60,1.766570921343519,1,2.7363559870063363
461,DKN,2015-11-09,10:41 PM,BLACK_S_BOT,60,1.7581611834440958,1,1.4928523569127106
462,DKN,2015-11-09,10:42 PM,BLACK_S_BOT,60,1.7748377953189811,1,1.3255968561653728
463,DKN,2015-11-09,10:43 PM,BLACK_S_BOT,60,1.8114168149862868,0,0.9992528063894645
464,DKN,2015-11-09,10:44 PM,BLACK_S_BOT,60,1.8476823046244533,0,1.663693855800353
465,DKN,2015-11-09,10:45 PM,BLACK_S_BOT,60,1.8104272588362027,0,1.926630173972204
466,DKN,2015-11-09,10:46 PM,BLACK_S_BOT,60,1.7978274661098408,0,1.3489447726880526
467,DKN,2015-11-09,10:47 PM,BLACK_S_BOT,60,1.7942355784072448,0,0.6597011829824548
468,DKN,2015-11-09,10:48 PM,BLACK_S_BOT,60,1.8140065330054,1,5.886499436937388
469,DKN,2015-11-09,10:49 PM,BLACK_S_BOT,60,1.7284151265239052,1,3.2299400788396806
470,DKN,2015-11-09,10:50 PM,BLACK_S_BOT,60,1.7334396771112894,1,1.5508380467902283
471,DKN,2015-11-09,10:51 PM,BLACK_S_BOT,60,1.7629536737587816,1,1.798709968770514
472,DKN,2015-11-09,10:52 PM,BLACK_S_BOT,60,1.793154071873239,0,0.705996772741407
473,DKN,2015-11-09,10:53 PM,BLACK_S_BOT,60,1.8261348155812633,0,1.864780225755364
474,DKN,2015-11-09,10:54 PM,BLACK_S_BOT,60,1.8183546113387985,0,0.8655982441613206
475,DKN,2015-11-09,10:55 PM,BLACK_S_BOT,60,1.827150004207028,0,0.685856525302233
476,DKN,2015-11-09,10:56 PM,BLACK_S_BOT,60,1.8431987043670648,0,0.9760121156911568
477,DKN,2015-11-09,10:57 PM,BLACK_S_BOT,60,1.8324050135628025,0,1.0912032620521237
478,DKN,2015-11-09,10:58 PM,BLACK_S_BOT,60,1.8717139253591568,0,1.977307912872425
479,DKN,2015-11-09,10:59 PM,BLACK_S_BOT,60,1.9355960719396936,0,0.0
480,DKN,2015-11-16,10:00 PM,BLACK_S_BOT,60,3.230364166547403,0,23.53229449860407
481,DKN,2015-11-16,10:01 PM,BLACK_S_BOT,60,2.7986024267187504,0,8.921480107386909
482,DKN,2015-11-16,10:02 PM,BLACK_S_BOT,60,2.741152588611861,0,6.684059012491198
483,DKN,2015-11-16,10:03 PM,BLACK_S_BOT,60,2.661507948442869,0,3.8065153824787967
484,DKN,2015-11-16,10:04 PM,BLACK_S_BOT,60,2.6224913837523443,0,5.605498880696351
485,DKN,2015-11-16,10:05 PM,BLACK_S_BOT,60,2.5775128108073138,1,10.422096961772779
486,DKN,2015-11-16,10:06 PM,BLACK_S_BOT,60,2.4016026128240644,1,4.754754325457262
487,DKN,2015-11-16,10:07 PM,BLACK_S_BOT,60,2.3599174946926915,1,3.1349594276625936
488,DKN,2015-11-16,10:08 PM,BLACK_S_BOT,60,2.3597198639079977,1,4.025432872036478
489,DKN,2015-11-16,10:09 PM,BLACK_S_BOT,60,2.3502151675214766,1,3.024124758950953
490,DKN,2015-11-16,10:10 PM,BLACK_S_BOT,60,2.3834848647397684,0,3.5626888187234327
491,DKN,2015-11-16,10:11 PM,BLACK_S_BOT,60,2.373197704279016,0,4.310154251913263
492,DKN,2015-11-16,10:12 PM,BLACK_S_BOT,60,2.3229726991169977,0,1.920581045806924
493,DKN,2015-11-16,10:13 PM,BLACK_S_BOT,60,2.340709991257746,0,2.838599753139838
494,DKN,2015-11-16,10:14 PM,BLACK_S_BOT,60,2.3347812382434947,0,2.1660373835290185
495,DKN,2015-11-16,10:15 PM,BLACK_S_BOT,60,2.3156941886064626,0,3.2601211163285444
496,DKN,2015-11-16,10:16 PM,BLACK_S_BOT,60,2.2976841721433847,0,1.6686976731911012
497,DKN,2015-11-16,10:17 PM,BLACK_S_BOT,60,2.2878064079121017,0,1.5200546811332531
498,DKN,2015-11-16,10:18 PM,BLACK_S_BOT,60,2.2837102335918806,1,8.823722896740604
499,DKN,2015-11-16,10:19 PM,BLACK_S_BOT,60,2.140311018716405,1,4.2422904942842194
500,DKN,2015-11-16,10:20 PM,BLACK_S_BOT,60,2.087126947033703,1,2.672262953436769
501,DKN,2015-11-16,10:21 PM,BLACK_S_BOT,60,2.1180099193971014,1,2.296341781891228
502,DKN,2015-11-16,10:22 PM,BLACK_S_BOT,60,2.159918035419425,0,1.5436088172783915
503,DKN,2015-11-16,10:23 PM,BLACK_S_BOT,60,2.2007227109922134,0,1.6350793796936918
504,DKN,2015-11-16,10:24 PM,BLACK_S_BOT,60,2.2328777716209958,0,2.2565815764480743
505,DKN,2015-11-16,10:25 PM,BLACK_S_BOT,60,2.2252367192991938,0,1.3620232348897112
506,DKN,2015-11-16,10:26 PM,BLACK_S_BOT,60,2.24872619748126,0,2.1509710896194774
507,DKN,2015-11-16,10:27 PM,BLACK_S_BOT,60,2.2448827477706224,0,1.4351013905712549
508,DKN,2015-11-16,10:28 PM,BLACK_S_BOT,60,2.2498704187992784,0,2.776236070779716
509,DKN,2015-11-16,10:29 PM,BLACK_S_BOT,60,2.230945165631657,0,1.7262241523206654
510,DKN,2015-11-16,10:30 PM,BLACK_S_BOT,60,2.2220703485349893,0,0.2545564035223053
511,DKN,2015-11-16,10:31 PM,BLACK_S_BOT,60,2.2311532630461217,0,0.8261488490556326
512,DKN,2015-11-16,10:32 PM,BLACK_S_BOT,60,2.232699513286732,1,10.822346763248627
513,DKN,2015-11-16,10:33 PM,BLACK_S_BOT,60,2.0353264875034265,1,3.8090375512939447
514,DKN,2015-11-16,10:34 PM,BLACK_S_BOT,60,2.0253087743654783,0,2.0323098314190884
515,DKN,2015-11-16,10:35 PM,BLACK_S_BOT,60,2.05926579397402,0,2.100672029338567
516,DKN,2015-11-16,10:36 PM,BLACK_S_BOT,60,2.071016098868015,1,3.40276122339834
517,DKN,2015-11-16,10:37 PM,BLACK_S_BOT,60,2.120554442931223,0,1.6288124368125891
518,DKN,2015-11-16,10:38 PM,BLACK_S_BOT,60,2.133087631309796,0,1.99048764714632
519,DKN,2015-11-16,10:39 PM,BLACK_S_BOT,60,2.122575108628269,0,3.56202596749312
520,DKN,2015-11-16,10:40 PM,BLACK_S_BOT,60,2.093157861434885,0,1.3932202759826868
521,DKN,2015-11-16,10:41 PM,BLACK_S_BOT,60,2.058628772173186,0,1.4552226258398333
522,DKN,2015-11-16,10:42 PM,BLACK_S_BOT,60,2.0531556711738523,1,9.214571094477742
523,DKN,2015-11-16,10:43 PM,BLACK_S_BOT,60,1.954989749139441,1,1.5122633878355227
524,DKN,2015-11-16,10:44 PM,BLACK_S_BOT,60,2.017439574916307,1,2.526120647488232
525,DKN,2015-11-16,10:45 PM,BLACK_S_BOT,60,2.0194904347995606,1,1.7522864451737783
526,DKN,2015-11-16,10:46 PM,BLACK_S_BOT,60,2.068118228350905,0,1.4057244615543445
527,DKN,2015-11-16,10:47 PM,BLACK_S_BOT,60,2.11646852498514,0,1.6498530601055097
528,DKN,2015-11-16,10:48 PM,BLACK_S_BOT,60,2.1216778423232205,0,1.8675912824155119
529,DKN,2015-11-16,10:49 PM,BLACK_S_BOT,60,2.1061534655994305,0,1.4346193558377187
530,DKN,2015-11-16,10:50 PM,BLACK_S_BOT,60,2.1267791884314544,1,9.371162599924384
531,DKN,2015-11-16,10:51 PM,BLACK_S_BOT,60,1.9817811037194213,1,3.0680097206090124
